,0,1,2
892,вскрыть,1796.0,1.0
893,комнате,1796.0,1.0
894,познера,1796.0,1.0
895,авиапарке,1800.0,1.0
896,заменит,1800.0,1.0
897,конкуренцию,1800.0,1.0
898,осторожно,1800.0,1.0
899,скример,1800.0,1.0
900,письмо,1801.0,2.0
901,двухдневным,1820.0,1.0
902,лови,1820.0,1.0
903,комиксов,1820.0,1.0
904,монстрации,1820.0,1.0
905,визитом,1820.0,1.0
906,ракета,1820.0,1.0
907,сибирь,1820.0,1.0
908,популярной,1820.0,1.0
909,зеландией,1824.0,1.0
910,предрек,1824.0,1.0
911,шутки,1832.0,1.0
912,первоапрельские,1832.0,1.0
913,дядьки,1832.0,1.0
914,радиуса,1835.0,1.0
915,верховной,1835.0,1.0
916,среднего,1835.0,1.0
917,обжаловал,1835.0,1.0
918,соколовский,1835.0,1.0
919,обсудят,1835.0,1.0
920,раде,1835.0,1.0
921,ветром,1836.0,1.0
922,воздушный,1836.0,1.0
923,гроза,1836.0,1.0
924,мачеху,1836.0,1.0
925,порывистым,1836.0,1.0
926,влюблённой,1836.0,1.0
927,очередная,1836.0,1.0
928,парой,1836.0,1.0
929,надвигается,1836.0,1.0
930,забрали,1837.0,1.0
931,союзмультфильмом,1837.0,1.0
932,договорилась,1837.0,1.0
933,простоквашино,1837.0,1.0
934,стрелка,1839.0,1.0
935,ружья,1839.0,1.0
936,оцеплен,1839.0,1.0
937,уехал,1839.0,1.0
938,охотничьего,1839.0,1.0
939,попутной,1839.0,1.0
940,стрелявший,1839.0,1.0
941,лесополосе,1839.0,1.0
942,проходивший,1839.0,1.0
943,психиатрической,1839.0,1.0
944,зенков,1839.0,1.0
945,открывший,1839.0,1.0
946,лайф,1839.0,1.0
947,кратово,1839.0,1.0
948,обезвреживанию,1839.0,1.0
949,разослала,1841.0,1.0
950,разведки,1841.0,1.0
951,поделился,1841.0,1.0
952,юбкии,1841.0,1.0
953,пересмотре,1841.0,1.0
954,проигнорировавшую,1849.0,1.0
955,сямозере,1849.0,1.0
956,мораторий,1849.0,1.0
957,вадим,1849.0,1.0
958,ржди,1849.0,1.0
959,тонувших,1849.0,1.0
960,тюльпанов,1849.0,1.0
961,обрушения,1859.0,1.0
962,покусал,1859.0,1.0
963,склада,1859.0,1.0
964,националист,1859.0,1.0
965,демушкин,1859.0,1.0
966,леви,1859.0,1.0
967,липецком,1859.0,1.0
968,артёма,1868.0,1.0
969,независимая,1868.0,1.0
970,сёрф,1868.0,1.0
971,гулять,1868.0,1.0
972,черепанова,1868.0,1.0
973,комфортно,1868.0,1.0
974,волна,1868.0,1.0
975,лучами,1868.0,1.0
976,жаркими,1868.0,1.0
977,тверскуютрансляция,1877.0,1.0
978,охраной,1883.0,1.0
979,прораб,1883.0,1.0
980,подсудимых,1883.0,1.0
981,скамье,1883.0,1.0
982,омоном,1883.0,1.0
983,потерпевшими,1883.0,1.0
984,стройки,1883.0,1.0
985,дубки,1883.0,1.0
986,стычки,1883.0,1.0
987,сломанная,1883.0,1.0
988,увёз,1905.0,1.0
989,сексуального,1905.0,1.0
990,немцем,1905.0,1.0
991,мартенсом,1905.0,1.0
992,пункты,1909.0,1.0
993,взаимоотношений,1909.0,1.0
994,аспирантов,1909.0,1.0
995,правонарушений,1909.0,1.0
996,чужому,1909.0,1.0
997,совершать,1909.0,1.0
998,поэт,1911.0,1.0
999,борьбу,1911.0,1.0
1000,олейники,1911.0,1.0
1001,борис,1911.0,1.0
1002,захарченко,1911.0,1.0
1003,происхождение,1911.0,1.0
1004,потерять,1911.0,1.0
1005,муфтия,1911.0,1.0
1006,задержанияздесь,1917.0,1.0
1007,дойти,1917.0,1.0
1008,росгвардейцев,1917.0,1.0
1009,преградивших,1917.0,1.0
1010,гуляющие,1928.0,1.0
1011,разумеется,1928.0,1.0
1012,стекаются,1928.0,1.0
1013,антироссийский,1928.0,1.0
1014,обходится,1928.0,1.0
1015,деталях,1928.0,1.0
1016,сентябре,1939.0,1.0
1017,полёту,1939.0,1.0
1018,подготовке,1939.0,1.0
1019,экспедицию,1939.0,1.0
1020,мисуркина,1939.0,1.0
1021,косморобота,1939.0,1.0
1022,полетит,1939.0,1.0
1023,вкосмосе,1939.0,1.0
1024,спотти,1939.0,1.0
1025,повредили,1948.0,1.0
1026,пятеро,1948.0,1.0
1027,десятка,1948.0,1.0
1028,братске,1948.0,1.0
1029,могили,1948.0,1.0
1030,упоминаемость,1948.0,1.0
1031,сертификацию,1948.0,1.0
1032,лекарств,1948.0,1.0
1033,собака,1954.0,1.0
1034,похищен,1954.0,1.0
1035,пивоваренной,1954.0,1.0
1036,говорятжуткое,1954.0,1.0
1037,кровавые,1954.0,1.0
1038,сбитая,1954.0,1.0
1039,сфабриковали,1958.0,1.0
1040,вокзали,1958.0,1.0
1041,бокалов,1967.0,1.0
1042,германика,1967.0,1.0
1043,выпить,1967.0,1.0
1044,извращенец,1967.0,1.0
1045,мочи,1967.0,1.0
1046,сбитую,1976.0,1.0
1047,девять,1976.0,1.0
1048,поджог,1976.0,1.0
1049,малореалистичным,1976.0,1.0
1050,сожгла,1976.0,1.0
1051,китаянка,1976.0,1.0
1052,собакуи,1976.0,1.0
1053,сти,1976.0,1.0
1054,крутейшие,1979.0,1.0
1055,клёвых,1979.0,1.0
1056,дешево,1979.0,1.0
1057,наценок,1979.0,1.0
1058,сумасшедший,1979.0,1.0
1059,кроссовок,1979.0,1.0
1060,хочу,1980.0,1.0
1061,полуночный,1980.0,1.0
1062,майн,1980.0,1.0
1063,кликов,1980.0,1.0
1064,клинтон,1980.0,1.0
1065,случайная,1980.0,1.0
1066,нажимая,1980.0,1.0
1067,клика,1980.0,1.0
1068,выдала,1980.0,1.0
1069,адольф,1980.0,1.0
1070,кампф,1980.0,1.0
1071,перенаправляла,1980.0,1.0
1072,википедии,1980.0,1.0
1073,вики,1980.0,1.0
1074,мьёльнир,1980.0,1.0
1075,сыграть,1980.0,1.0
1076,гиперссылкам,1980.0,1.0
1077,хиллари,1980.0,1.0
1078,невский,1983.0,1.0
1079,платформе,1983.0,1.0
1080,нарастающая,1987.0,1.0
1081,слышен,1987.0,1.0
1082,дочерей,1997.0,1.0
1083,камчатке,1997.0,1.0
1084,стекло,1997.0,1.0
1085,прочитавшему,1997.0,1.0
1086,либерализма,1997.0,1.0
1087,самовосстанавливающееся,1997.0,1.0
1088,гаити,2005.0,1.0
1089,обама,2005.0,1.0
1090,крупнейшие,2005.0,1.0
1091,артиллерийские,2005.0,1.0
1092,публике,2005.0,1.0
1093,отделаться,2006.0,1.0
1094,порошка,2009.0,1.0
1095,экспресс,2009.0,1.0
1096,найден,2009.0,1.0
1097,веществ,2009.0,1.0
1098,нетрадиционной,2009.0,1.0
1099,чеченцев,2009.0,1.0
1100,белый,2009.0,1.0
1101,прусенкова,2009.0,1.0
1102,ориентации,2009.0,1.0
1103,промежуточным,2015.0,1.0
1104,избирательных,2015.0,1.0
1105,подтвердятся,2015.0,1.0
1106,поллов,2015.0,1.0
1107,идет,2015.0,1.0
1108,экзит,2015.0,1.0
1109,осло,2021.0,1.0
1110,осетии,2021.0,1.0
1111,обдумывает,2021.0,1.0
1112,ираком,2022.0,1.0
1113,укравшего,2022.0,1.0
1114,симферополе,2022.0,1.0
1115,кубанской,2022.0,1.0
1116,станицы,2022.0,1.0
1117,эпиляторов,2022.0,1.0
1118,прорвать,2023.0,1.0
1119,митингующим,2023.0,1.0
1120,сбежализдесь,2023.0,1.0
1121,пропавшего,2024.0,1.0
1122,обломки,2024.0,1.0
1123,мощного,2026.0,1.0
1124,порывами,2026.0,1.0
1125,ухудшением,2026.0,1.0
1126,желтый,2026.0,1.0
1127,ветер,2026.0,1.0
1128,центрального,2026.0,1.0
1129,гидрометцентр,2026.0,1.0
1130,округов,2026.0,1.0
1131,ожидается,2026.0,1.0
1132,надвигающемся,2026.0,1.0
1133,шторме,2026.0,1.0
1134,приволжского,2026.0,1.0
1135,пьющей,2034.0,1.0
1136,литву,2034.0,1.0
1137,укртелеком,2034.0,1.0
1138,всемирная,2034.0,1.0
1139,володя,2052.0,1.0
1140,рамки,2052.0,1.0
1141,вслед,2052.0,1.0
1142,дипломную,2052.0,1.0
1143,направляющие,2052.0,1.0
1144,минусоми,2052.0,1.0
1145,подъезда,2052.0,1.0
1146,объявляют,2052.0,1.0
1147,сдал,2052.0,1.0
1148,пресечет,2052.0,1.0
1149,пятерку,2052.0,1.0
1150,волонтеры,2052.0,1.0
1151,уменьшения,2055.0,1.0
1152,разгромили,2055.0,1.0
1153,экспертизу,2055.0,1.0
1154,поисках,2055.0,1.0
1155,нитками,2055.0,1.0
1156,износа,2055.0,1.0
1157,прошьют,2055.0,1.0
1158,чехию,2063.0,1.0
1159,запилил,2063.0,1.0
1160,солодовую,2063.0,1.0
1161,миль,2063.0,1.0
1162,подпишет,2063.0,1.0
1163,упоролся,2063.0,1.0
1164,конструктор,2063.0,1.0
1165,бонусных,2063.0,1.0
1166,испанию,2063.0,1.0
1167,санкционную,2063.0,1.0
1168,строгий,2063.0,1.0
1169,восьмой,2068.0,1.0
1170,уведомление,2068.0,1.0
1171,репертуара,2068.0,1.0
1172,прилагаю,2068.0,1.0
1173,грузится,2068.0,1.0
1174,прорыва,2068.0,1.0
1175,поддельные,2068.0,1.0
1176,девятой,2068.0,1.0
1177,дамбыи,2068.0,1.0
1178,флагманы,2068.0,1.0
1179,музыкой,2069.0,1.0
1180,ливерпуль,2069.0,1.0
1181,нельсон,2069.0,1.0
1182,исполняет,2069.0,1.0
1183,скрывается,2069.0,1.0
1184,баловать,2069.0,1.0
1185,джозеф,2069.0,1.0
1186,парламентской,2070.0,1.0
1187,адовые,2072.0,1.0
1188,лойсов,2072.0,1.0
1189,паблик,2072.0,1.0
1190,ельциным,2072.0,1.0
1191,разделять,2076.0,1.0
1192,закрылипрямая,2076.0,1.0
1193,выдавливают,2076.0,1.0
1194,березкину,2091.0,2.0
1195,родила,2093.0,1.0
1196,программа,2093.0,1.0
1197,летняя,2093.0,1.0
1198,взявшего,2093.0,1.0
1199,триллиона,2093.0,1.0
1200,потребует,2093.0,1.0
1201,праймериз,2099.0,1.0
1202,выпускники,2099.0,1.0
1203,даст,2099.0,1.0
1204,гомеопатов,2099.0,1.0
1205,вынудили,2099.0,1.0
1206,биолога,2099.0,1.0
1207,средневековые,2102.0,1.0
1208,электро,2102.0,1.0
1209,миксе,2102.0,1.0
1210,футуристичные,2102.0,1.0
1211,сочетающий,2102.0,1.0
1212,нижнего,2103.0,1.0
1213,ушел,2103.0,1.0
1214,доктора,2103.0,1.0
1215,майами,2103.0,1.0
1216,теологии,2103.0,1.0
1217,направлен,2103.0,1.0
1218,вульф,2116.0,1.0
1219,бестселлером,2116.0,1.0
1220,волне,2116.0,1.0
1221,вирджинии,2116.0,1.0
1222,моды,2116.0,1.0
1223,четвертый,2116.0,1.0
1224,величины,2116.0,1.0
1225,сделав,2116.0,1.0
1226,находитесь,2117.0,1.0
1227,пугайтесь,2117.0,1.0
1228,водителям,2117.0,1.0
1229,батальон,2117.0,1.0
1230,объезда,2117.0,1.0
1231,помещениях,2117.0,1.0
1232,ливии,2117.0,1.0
1233,зоны,2117.0,1.0
1234,атаками,2117.0,1.0
1235,шамиля,2117.0,1.0
1236,складских,2117.0,1.0
1237,организован,2117.0,1.0
1238,группировка,2117.0,1.0
1239,имама,2117.0,1.0
1240,рекомендуется,2117.0,1.0
1241,квадратных,2117.0,1.0
1242,утечка,2120.0,1.0
1243,подъезд,2120.0,1.0
1244,послужила,2120.0,1.0
1245,обрушился,2120.0,1.0
1246,минимальными,2122.0,1.0
1247,ушло,2122.0,1.0
1248,повседневные,2122.0,1.0
1249,приехавших,2122.0,1.0
1250,отсрочку,2129.0,2.0
1251,посчитала,2130.0,1.0
1252,скачиванияи,2130.0,1.0
1253,покрывать,2130.0,1.0
1254,виновные,2130.0,1.0
1255,стечение,2130.0,1.0
1256,ошибочным,2130.0,1.0
1257,сибирском,2130.0,1.0
1258,фальсификации,2130.0,1.0
1259,горожан,2130.0,1.0
1260,рассматривается,2133.0,1.0
1261,триколор,2136.0,1.0
1262,сравнительно,2136.0,1.0
1263,куртке,2136.0,1.0
1264,номинациях,2142.0,1.0
1265,проснулся,2142.0,1.0
1266,шалтая,2149.0,2.0
1267,персональные,2152.0,1.0
1268,расплачиваться,2152.0,1.0
1269,скотоми,2152.0,1.0
1270,обучение,2152.0,1.0
1271,зимбабве,2152.0,1.0
1272,контрсанкциии,2153.0,1.0
1273,крымчан,2153.0,1.0
1274,вечные,2153.0,1.0
1275,готовящемся,2153.0,1.0
1276,вечератрадиционный,2158.0,1.0
1277,имбиря,2158.0,1.0
1278,аншлаг,2158.0,1.0
1279,ироничный,2158.0,1.0
1280,корень,2158.0,1.0
1281,покушении,2161.0,1.0
1282,прожившие,2161.0,1.0
1283,привычек,2161.0,1.0
1284,супруги,2161.0,1.0
1285,ограничат,2161.0,1.0
1286,майские,2161.0,1.0
1287,мощь,2162.0,1.0
1288,весело,2162.0,1.0
1289,кричат,2162.0,1.0
1290,удельного,2162.0,1.0
1291,кольцо,2162.0,1.0
1292,врубили,2162.0,1.0
1293,аплодируют,2162.0,1.0
1294,песнями,2162.0,1.0
1295,колонки,2162.0,1.0
1296,взорвавшего,2164.0,1.0
1297,опубликован,2164.0,1.0
1298,источник,2177.0,1.0
1299,следственные,2177.0,1.0
1300,вдвое,2190.0,1.0
1301,пасхе,2190.0,1.0
1302,яйцо,2190.0,1.0
1303,шоколадаи,2190.0,1.0
1304,быстрее,2190.0,1.0
1305,валюта,2191.0,1.0
1306,придумаем,2191.0,1.0
1307,давай,2191.0,1.0
1308,виртуальная,2191.0,1.0
1309,обсыпали,2193.0,1.0
1310,разноцветными,2193.0,1.0
1311,красочный,2193.0,1.0
1312,забег,2193.0,1.0
1313,топит,2212.0,1.0
1314,населённых,2212.0,1.0
1315,весну,2212.0,1.0
1316,ежегодность,2212.0,1.0
1317,затопленных,2212.0,1.0
1318,природы,2212.0,1.0
1319,бедствия,2212.0,1.0
1320,восстановление,2212.0,1.0
1321,оказаться,2212.0,1.0
1322,попрёшь,2212.0,1.0
1323,спецрезерва,2212.0,1.0
1324,казахстан,2212.0,1.0
1325,таиланда,2219.0,1.0
1326,вятский,2219.0,1.0
1327,капитала,2219.0,1.0
1328,массовый,2219.0,1.0
1329,терминалах,2219.0,1.0
1330,квас,2219.0,1.0
1331,кировчанин,2219.0,1.0
1332,королевской,2219.0,1.0
1333,вывоз,2219.0,1.0
1334,сбой,2219.0,1.0
1335,уголовном,2224.0,1.0
1336,фонарный,2224.0,1.0
1337,демонтировали,2224.0,1.0
1338,котенка,2224.0,1.0
1339,столби,2224.0,1.0
1340,наказании,2224.0,1.0
1341,пожаре,2230.0,2.0
1342,сирию,2232.0,1.0
1343,внучку,2232.0,1.0
1344,куличей,2232.0,1.0
1345,отдыха,2232.0,1.0
1346,пожизненных,2232.0,1.0
1347,пугавшую,2232.0,1.0
1348,доставят,2232.0,1.0
1349,ведьмыи,2232.0,1.0
1350,амриева,2235.0,2.0
1351,александрийской,2236.0,1.0
1352,смертникнапомним,2236.0,1.0
1353,крутая,2236.0,1.0
1354,комплектов,2236.0,1.0
1355,настольную,2236.0,1.0
1356,настольных,2236.0,1.0
1357,слушай,2236.0,1.0
1358,аргумента,2236.0,1.0
1359,разыгрываем,2236.0,1.0
1360,важных,2236.0,1.0
1361,обязательно,2236.0,1.0
